gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,CLV,avg_review_sentiment,min_review_sentiment,max_review_sentiment,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,AvgMonthlySpend,TotalAddons,TenureGroup_13-24m,TenureGroup_25-48m,TenureGroup_49-60m,TenureGroup_61-72m,HasFiberOptic,IsAutoPay,IsSenior,MultipleLines_Yes,Contract_Two year,PaymentMethod_E-Check,PaymentMethod_Mail Check,InternetService_No Internet
0,0,0,0,30,1,1,1,0,0,0,0,1,55.3,1530.6,0,1659.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,False,51.019999999999996,2,False,True,False,False,0,0,0,False,False,False,False,False
1,0,1,1,47,1,0,1,0,0,1,1,1,99.35,4749.15,1,4669.45,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,101.04574468085106,3,False,True,False,False,1,0,0,True,False,True,False,False
1,0,1,1,1,0,0,1,0,0,0,0,0,30.2,30.2,1,30.2,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,30.2,1,False,False,False,False,0,0,0,False,False,True,False,False
1,0,1,0,72,1,1,1,1,1,1,1,1,90.25,6369.45,0,6498.0,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,88.46458333333334,6,False,False,False,True,0,1,0,True,True,False,False,False
0,0,0,1,17,1,0,0,0,0,1,1,1,64.7,1093.1,1,1099.9,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,64.3,2,True,False,False,False,0,0,0,False,False,False,True,False
0,1,1,0,71,1,1,1,1,1,0,0,1,96.35,6766.95,0,6840.849999999999,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,True,False,95.30915492957746,4,False,False,False,True,1,1,1,True,True,False,False,False
1,1,1,0,2,1,0,0,1,0,1,1,1,95.5,181.65,0,191.0,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,90.825,3,False,False,False,False,1,1,1,False,False,False,False,False
0,0,1,1,27,1,1,1,1,1,0,0,0,66.15,1874.45,0,1786.0500000000002,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,False,69.42407407407407,4,False,True,False,False,0,0,0,False,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,20.2,20.2,0,20.2,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,True,20.2,0,False,False,False,False,0,0,0,False,False,False,False,True
1,1,0,0,1,1,0,0,0,0,0,0,0,45.25,45.25,0,45.25,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,False,45.25,0,False,False,False,False,0,0,1,False,False,False,False,False
0,0,1,1,72,1,1,1,0,1,1,0,0,99.9,7251.7,0,7192.8,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,True,False,100.71805555555555,4,False,False,False,True,1,0,0,True,True,False,False,False
1,0,0,0,5,1,0,0,0,0,0,0,1,69.7,316.9,1,348.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,63.379999999999995,0,False,False,False,False,1,0,0,False,False,True,False,False
0,0,0,0,46,1,0,0,1,0,0,0,1,74.8,3548.3,0,3440.8,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,77.13695652173914,1,False,True,False,False,1,1,0,False,False,False,False,False
1,0,0,0,34,1,0,1,1,0,1,1,1,106.35,3549.25,1,3615.9,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,104.38970588235294,4,False,True,False,False,1,0,0,True,False,True,False,False
0,0,0,0,11,1,0,0,1,0,1,1,1,97.85,1105.4,1,1076.35,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,100.4909090909091,3,False,False,False,False,1,0,0,True,False,False,False,False
1,0,1,1,10,1,0,1,0,0,0,0,0,49.55,475.7,0,495.5,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,False,47.57,1,False,False,False,False,0,0,0,False,False,False,True,False
0,0,1,1,70,1,1,1,0,0,1,0,1,69.2,4872.35,0,4844.0,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,69.605,3,False,False,False,True,0,1,0,True,True,False,False,False
0,0,1,1,17,1,0,0,0,0,0,0,0,20.75,418.25,0,352.75,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,True,24.602941176470587,0,True,False,False,False,0,0,0,False,False,False,True,True
0,0,0,0,63,1,1,1,1,1,1,0,1,79.85,4861.45,0,5030.549999999999,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,77.16587301587302,5,False,False,False,True,0,1,0,True,True,False,False,False
0,0,1,0,13,1,1,1,0,1,1,0,1,76.2,981.45,0,990.6,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,75.49615384615385,4,True,False,False,False,0,0,0,True,False,True,False,False
0,0,0,0,49,1,0,0,0,0,0,1,1,84.5,3906.7,0,4140.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,79.72857142857143,1,False,False,True,False,1,0,0,True,False,True,False,False
1,0,0,0,2,1,0,1,0,0,0,0,0,49.25,97.0,0,98.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,48.5,1,False,False,False,False,0,0,0,False,False,False,True,False
0,0,0,0,2,1,0,0,0,0,1,0,1,80.65,144.15,1,161.3,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,72.075,1,False,False,False,False,1,0,0,False,False,True,False,False
1,0,0,0,52,1,1,0,0,1,1,1,1,79.75,4217.8,0,4147.0,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,81.11153846153846,4,False,False,True,False,0,1,0,True,True,False,False,False
0,0,1,1,69,1,1,0,1,1,0,0,1,64.15,4254.1,0,4426.35,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,61.6536231884058,3,False,False,False,True,0,1,0,True,True,False,False,False
0,1,0,0,43,1,0,1,0,0,1,0,1,90.25,3838.75,0,3880.75,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,89.27325581395348,2,False,True,False,False,1,0,1,True,False,True,False,False
0,0,0,0,15,1,1,1,0,0,1,1,1,99.1,1426.4,1,1486.5,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,95.09333333333333,4,True,False,False,False,1,1,0,False,False,False,False,False
0,1,1,0,25,1,1,0,0,1,1,0,1,69.5,1752.65,0,1737.5,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,False,False,70.10600000000001,3,False,True,False,False,0,1,1,True,False,False,False,False
0,1,1,0,8,1,0,1,0,0,0,0,1,80.65,633.3,1,645.2,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,79.1625,1,False,False,False,False,1,1,1,True,False,False,False,False
0,1,1,1,60,1,1,1,1,1,0,1,1,74.85,4456.35,0,4491.0,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,False,74.27250000000001,5,False,False,True,False,0,1,1,False,False,False,False,False
1,1,0,0,18,1,0,0,0,0,1,1,1,95.45,1752.55,1,1718.1,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,97.36388888888888,2,True,False,False,False,1,0,1,True,False,True,False,False
0,0,1,1,63,1,1,0,0,0,1,1,1,99.65,6311.2,0,6277.950000000001,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,True,False,100.17777777777778,3,False,False,False,True,1,1,0,True,False,False,False,False
1,1,1,1,66,1,0,1,1,1,1,1,1,108.45,7076.35,0,7157.7,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,True,False,107.21742424242424,5,False,False,False,True,1,0,1,True,False,True,False,False
0,0,1,1,34,1,0,0,0,0,0,0,0,24.95,894.3,0,848.3,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,True,26.302941176470586,0,False,True,False,False,0,1,0,True,True,False,False,True
0,0,0,0,72,1,0,0,1,1,1,1,1,107.5,7853.7,0,7740.0,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,True,False,109.07916666666667,4,False,False,False,True,1,1,0,True,True,False,False,False
0,0,1,0,47,1,0,0,1,0,1,1,1,100.5,4707.1,0,4723.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,100.15106382978725,3,False,True,False,False,1,0,0,True,False,True,False,False
1,0,0,0,60,1,0,1,0,0,1,0,1,89.9,5450.7,0,5394.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,90.845,2,False,False,True,False,1,0,0,True,False,False,False,False
1,0,1,0,72,0,1,1,1,0,0,0,0,42.1,2962.0,0,3031.2000000000003,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,41.138888888888886,3,False,False,False,True,0,0,0,False,True,False,False,False
0,0,1,1,18,1,0,0,1,1,0,0,1,54.4,957.1,0,979.2,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,False,53.172222222222224,2,True,False,False,False,0,1,0,False,False,False,False,False
0,0,0,0,9,1,0,0,0,0,1,1,0,94.4,857.25,1,849.6,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,95.25,2,False,False,False,False,1,0,0,True,False,True,False,False
0,0,0,0,3,1,0,1,0,1,1,1,1,75.3,244.1,0,225.9,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,81.36666666666666,4,False,False,False,False,0,0,0,False,False,True,False,False
1,0,1,0,47,1,0,1,0,0,0,0,1,78.9,3650.35,0,3708.3,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,True,False,77.66702127659575,1,False,True,False,False,1,0,0,True,False,True,False,False
0,0,0,0,31,1,0,1,1,1,1,1,0,79.2,2497.2,0,2455.2000000000003,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,False,80.55483870967741,5,False,True,False,False,0,0,0,False,True,False,True,False
0,0,1,1,50,1,0,0,0,0,0,0,0,20.15,930.9,0,1007.5,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,True,18.618,0,False,False,True,False,0,0,0,False,True,False,False,True
1,0,0,0,10,1,1,0,1,0,0,0,1,79.85,887.35,0,798.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,True,False,88.735,2,False,False,False,False,1,0,0,False,False,False,True,False
1,0,0,0,1,1,0,0,0,1,0,0,0,49.05,49.05,0,49.05,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,49.05,1,False,False,False,False,0,0,0,False,False,False,True,False
0,0,1,1,52,1,0,0,0,0,0,0,1,20.4,1090.65,0,1060.8,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,False,True,20.974038461538463,0,False,False,True,False,0,0,0,False,False,True,False,True
1,1,1,1,64,1,1,0,1,1,1,1,1,111.6,7099.0,0,7142.4,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,True,False,110.921875,5,False,False,False,True,1,0,1,True,True,False,False,False
1,0,1,1,62,1,0,0,0,0,0,0,1,24.25,1424.6,0,1503.5,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,True,22.97741935483871,0,False,False,False,True,0,0,0,True,True,False,False,True
0,0,0,1,3,1,1,0,0,1,0,1,1,64.5,177.4,0,193.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,False,59.13333333333333,3,False,False,False,False,0,0,0,False,False,False,False,False
0,1,0,0,56,1,1,1,1,0,1,1,0,110.5,6139.5,0,6188.0,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,True,False,109.63392857142857,5,False,False,True,False,1,0,1,True,False,True,False,False
0,0,0,0,46,1,0,0,0,0,0,1,0,55.65,2688.85,0,2559.9,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,False,58.45326086956521,1,False,True,False,False,0,1,0,False,False,False,False,False
0,0,1,1,8,1,1,1,0,0,0,0,0,54.65,482.25,0,437.2,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,60.28125,2,False,False,False,False,0,0,0,False,False,False,True,False
1,1,0,0,30,1,1,1,0,0,1,1,1,74.75,2111.3,0,2242.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,70.37666666666668,4,False,True,False,False,0,0,1,False,False,True,False,False
0,0,1,1,45,1,0,0,0,0,0,0,1,25.9,1216.6,0,1165.5,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,True,27.035555555555554,0,False,True,False,False,0,1,0,True,False,False,False,True
0,0,0,1,1,1,0,0,0,0,1,0,1,79.35,79.35,1,79.35,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,79.35,1,False,False,False,False,1,0,0,False,False,True,False,False
0,0,1,1,11,0,1,0,0,0,1,1,0,50.55,565.35,0,556.05,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,51.39545454545455,3,False,False,False,False,0,0,0,False,False,True,False,False
0,0,1,0,7,1,0,0,1,0,0,0,1,75.15,496.9,1,526.0500000000001,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,70.98571428571428,1,False,False,False,False,1,0,0,False,False,False,False,False
0,0,0,0,42,1,0,1,1,1,1,1,1,103.8,4327.5,0,4359.599999999999,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,103.03571428571429,5,False,True,False,False,1,0,0,False,False,False,False,False
0,0,1,0,49,1,0,0,0,0,0,0,1,20.15,973.35,0,987.35,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,True,19.864285714285714,0,False,False,True,False,0,0,0,False,True,False,False,True
1,0,0,0,9,1,0,1,0,0,1,1,1,99.3,918.75,0,893.6999999999999,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,102.08333333333333,3,False,False,False,False,1,1,0,True,False,False,False,False
0,0,1,0,35,1,1,0,0,0,1,0,1,62.15,2215.45,0,2175.25,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,False,False,63.29857142857142,2,False,True,False,False,0,0,0,False,False,False,False,False
0,0,1,1,48,1,0,0,0,0,0,0,0,20.65,1057.0,0,991.2,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,True,22.020833333333332,0,False,True,False,False,0,0,0,False,True,False,False,True
0,0,1,1,46,1,0,0,0,0,0,0,1,19.95,927.1,0,917.7,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,True,20.15434782608696,0,False,True,False,False,0,0,0,False,True,False,True,True
1,0,1,0,29,0,0,0,0,0,1,0,0,33.75,1009.25,0,978.75,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,34.80172413793103,1,False,True,False,False,0,0,0,False,False,False,True,False
1,0,1,1,30,1,0,1,1,0,0,0,0,82.05,2570.2,0,2461.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,85.67333333333333,2,False,True,False,False,1,0,0,False,False,False,False,False
1,1,0,0,1,1,0,0,0,1,0,0,0,74.7,74.7,0,74.7,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,74.7,1,False,False,False,False,1,0,1,False,False,True,False,False
1,0,1,1,66,1,1,0,1,1,1,1,1,84.0,5714.25,0,5544.0,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,False,86.57954545454545,5,False,False,False,True,0,0,0,True,True,False,True,False
0,0,0,0,65,1,1,1,1,0,1,1,1,111.05,7107.0,0,7218.25,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,109.33846153846154,5,False,False,False,True,1,1,0,True,False,False,False,False
1,0,0,0,72,1,0,1,1,0,1,1,1,100.9,7459.05,0,7264.8,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,True,False,103.59791666666666,4,False,False,False,True,1,0,0,True,True,False,False,False
0,0,0,0,12,1,1,0,0,0,0,0,1,78.95,927.35,1,947.4,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,77.27916666666667,1,False,False,False,False,1,0,0,True,False,True,False,False
1,0,1,1,71,1,1,1,0,1,0,0,1,66.85,4748.7,0,4746.349999999999,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,False,66.8830985915493,3,False,False,False,True,0,1,0,True,False,False,False,False
1,0,0,0,5,1,0,0,0,0,0,0,0,21.05,113.85,1,105.25,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,22.77,0,False,False,False,False,0,0,0,False,False,False,True,True
1,0,0,0,52,1,0,0,0,0,0,0,0,21.0,1107.2,0,1092.0,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,True,21.292307692307695,0,False,False,True,False,0,0,0,False,True,False,False,True
0,1,1,0,25,1,0,1,1,0,1,1,1,98.5,2514.5,1,2462.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,100.58,4,False,True,False,False,1,0,1,False,False,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,20.2,20.2,0,20.2,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,20.2,0,False,False,False,False,0,0,0,False,False,False,True,True
0,0,1,1,1,1,0,0,0,0,0,0,0,19.45,19.45,0,19.45,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,True,19.45,0,False,False,False,False,0,0,0,False,False,True,False,True
1,0,0,0,38,1,0,0,1,1,1,0,0,95.0,3605.6,0,3610.0,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,True,False,94.88421052631578,3,False,True,False,False,1,0,0,True,False,False,False,False
0,1,1,0,66,0,0,1,1,0,1,0,0,45.55,3027.25,0,3006.3,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,False,False,45.86742424242424,3,False,False,False,True,0,0,1,False,False,False,False,False
1,0,1,0,68,1,0,1,1,1,1,1,1,110.0,7611.85,1,7480.0,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,True,False,111.93897058823529,5,False,False,False,True,1,0,0,True,True,False,False,False
1,0,0,0,5,0,0,0,0,0,0,0,0,24.3,100.2,0,121.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,20.04,0,False,False,False,False,0,0,0,False,False,False,True,False
0,0,1,1,72,1,1,1,0,0,1,1,1,104.15,7303.05,0,7498.8,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,True,False,101.43125,4,False,False,False,True,1,0,0,True,False,True,False,False
0,0,0,0,32,0,1,0,0,0,0,0,0,30.15,927.65,0,964.8,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,False,28.9890625,1,False,True,False,False,0,0,0,False,False,False,True,False
1,0,0,0,43,1,0,0,0,0,1,1,0,94.35,3921.3,0,4057.05,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,True,False,91.19302325581396,2,False,True,False,False,1,0,0,True,False,False,True,False
1,0,1,1,72,1,0,0,0,0,0,0,0,19.4,1363.25,0,1396.8,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,True,18.93402777777778,0,False,False,False,True,0,1,0,False,True,False,False,True
1,0,1,0,55,1,1,1,0,0,1,0,1,96.75,5238.9,1,5321.25,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,95.25272727272727,3,False,False,True,False,1,0,0,True,False,True,False,False
0,0,0,0,52,1,1,0,1,1,0,0,0,57.95,3042.25,0,3013.4,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,False,58.50480769230769,3,False,False,True,False,0,1,0,False,False,False,False,False
0,0,0,0,43,1,0,1,1,0,1,0,1,91.65,3954.1,0,3940.95,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,91.95581395348837,3,False,True,False,False,1,0,0,False,False,True,False,False
0,1,1,0,37,1,0,0,0,0,0,0,1,76.5,2868.15,1,2830.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,77.51756756756757,0,False,True,False,False,1,0,1,True,False,True,False,False
0,0,1,1,64,0,0,1,0,1,1,1,1,54.6,3423.5,0,3494.4,0.032969583911668,-0.5999999999999999,0.8,False,True,False,True,False,False,False,53.4921875,4,False,False,False,True,0,0,0,False,True,True,False,False
1,0,1,1,3,1,1,1,0,0,1,0,0,89.85,248.4,0,269.54999999999995,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,82.8,3,False,False,False,False,1,0,0,False,False,True,False,False
0,0,0,0,36,0,1,0,0,0,0,0,0,31.05,1126.35,0,1117.8,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,31.287499999999998,1,False,True,False,False,0,0,0,False,True,False,False,False
0,0,1,1,10,1,1,0,0,0,1,1,1,100.25,1064.65,1,1002.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,106.465,3,False,False,False,False,1,0,0,True,False,True,False,False
0,0,0,0,41,1,0,0,0,0,0,0,0,20.65,835.15,0,846.65,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,True,20.36951219512195,0,False,True,False,False,0,0,0,False,True,False,True,True
1,0,1,1,27,1,0,1,0,1,0,0,1,85.2,2151.6,0,2300.4,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,79.68888888888888,2,False,True,False,False,1,1,0,True,False,False,False,False
